pattern_rank,feature_index,fold,sample_index,sample_id,participant_id,arm_code,y_true,y_pred,correct,feature_value
7,7909,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.4821428656578064
8,8453,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.5357142686843872
9,8485,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.375
10,6196,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.5178571343421936
11,7944,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.1785714328289032
12,8533,3,150,ksas_m3_p05_d,P05,d,3,3,True,0.3214285671710968
1,8164,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.4107142984867096
2,8429,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.4285714328289032
3,7931,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.5714285969734192
4,6206,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.2678571343421936
5,8463,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.4285714328289032
6,8405,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.4464285671710968
7,7909,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.6785714030265808
8,8453,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.375
9,8485,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.3571428656578064
10,6196,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.3928571343421936
11,7944,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.1428571492433548
12,8533,3,151,ksas_m3_p05_i,P05,i,3,3,True,0.3392857015132904
1,8164,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.5714285969734192
2,8429,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.4285714328289032
3,7931,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.4642857015132904
4,6206,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.6428571343421936
5,8463,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.5535714030265808
6,8405,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.4464285671710968
7,7909,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.5178571343421936
8,8453,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.6071428656578064
9,8485,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.5714285969734192
10,6196,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.6607142686843872
11,7944,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.4642857015132904
12,8533,3,172,ksas_m4_p15_d,P15,d,4,4,True,0.5714285969734192
1,8164,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.4107142984867096
2,8429,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.4821428656578064
3,7931,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.3928571343421936
4,6206,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.6428571343421936
5,8463,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.5357142686843872
6,8405,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.5
7,7909,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.5535714030265808
8,8453,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.5357142686843872
9,8485,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.5535714030265808
10,6196,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.6428571343421936
11,7944,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.4464285671710968
12,8533,3,173,ksas_m4_p15_i,P15,i,4,4,True,0.625
1,8164,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.5
2,8429,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.3928571343421936
3,7931,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.3928571343421936
4,6206,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.6964285969734192
5,8463,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.625
6,8405,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.5357142686843872
7,7909,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.3214285671710968
8,8453,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.5
9,8485,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.4285714328289032
10,6196,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.6964285969734192
11,7944,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.4464285671710968
12,8533,3,178,ksas_m4_p18_d,P18,d,4,4,True,0.5
1,8164,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.4107142984867096
2,8429,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.5
3,7931,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.4642857015132904
4,6206,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.7142857313156128
5,8463,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.5714285969734192
6,8405,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.5
7,7909,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.4642857015132904
8,8453,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.6428571343421936
9,8485,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.4821428656578064
10,6196,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.7142857313156128
11,7944,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.4107142984867096
12,8533,3,179,ksas_m4_p18_i,P18,i,4,4,True,0.5714285969734192
1,8164,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5
2,8429,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5
3,7931,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5
4,6206,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5714285969734192
5,8463,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5714285969734192
6,8405,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.4464285671710968
7,7909,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.4642857015132904
8,8453,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.4285714328289032
9,8485,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.3928571343421936
10,6196,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5892857313156128
11,7944,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.5178571343421936
12,8533,3,180,ksas_m4_p19_d,P19,d,4,4,True,0.625
1,8164,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.3928571343421936
2,8429,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.5178571343421936
3,7931,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.4285714328289032
4,6206,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.6428571343421936
5,8463,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.6428571343421936
6,8405,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.5
7,7909,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.3928571343421936
8,8453,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.5892857313156128
9,8485,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.4821428656578064
10,6196,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.6428571343421936
11,7944,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.5357142686843872
12,8533,3,181,ksas_m4_p19_i,P19,i,4,4,True,0.6071428656578064
1,8164,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.4107142984867096
2,8429,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.4464285671710968
3,7931,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.4285714328289032
4,6206,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.6428571343421936
5,8463,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.6428571343421936
6,8405,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.4642857015132904
7,7909,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.5178571343421936
8,8453,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.5178571343421936
9,8485,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.5178571343421936
10,6196,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.6428571343421936
11,7944,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.4285714328289032
12,8533,3,190,ksas_m4_p05_d,P05,d,4,4,True,0.6428571343421936
1,8164,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.4821428656578064
2,8429,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.4464285671710968
3,7931,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.4642857015132904
4,6206,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.6071428656578064
5,8463,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.6964285969734192
6,8405,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.5
7,7909,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.5535714030265808
8,8453,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.5535714030265808
9,8485,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.5357142686843872
10,6196,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.6071428656578064
11,7944,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.4464285671710968
12,8533,3,191,ksas_m4_p05_i,P05,i,4,4,True,0.6071428656578064
1,8164,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.4107142984867096
2,8429,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.3928571343421936
3,7931,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.0714285746216774
4,6206,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.3928571343421936
5,8463,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.5178571343421936
6,8405,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.6071428656578064
7,7909,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.0892857164144516
8,8453,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.4464285671710968
9,8485,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.4285714328289032
10,6196,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.3392857015132904
11,7944,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.6071428656578064
12,8533,3,212,ksas_m5_p15_d,P15,d,5,5,True,0.4821428656578064
1,8164,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.5
2,8429,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.375
3,7931,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.0535714291036129
4,6206,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.3928571343421936
5,8463,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.5178571343421936
6,8405,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.6071428656578064
7,7909,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.0892857164144516
8,8453,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.4464285671710968
9,8485,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.5
10,6196,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.3571428656578064
11,7944,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.7142857313156128
12,8533,3,213,ksas_m5_p15_i,P15,i,5,5,True,0.4285714328289032
1,8164,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.5
2,8429,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.4642857015132904
3,7931,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.125
4,6206,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.4464285671710968
5,8463,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.4642857015132904
6,8405,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.4642857015132904
7,7909,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.1071428582072258
8,8453,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.4464285671710968
9,8485,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.5
10,6196,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.375
11,7944,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.8392857313156128
12,8533,3,218,ksas_m5_p18_d,P18,d,5,5,True,0.5535714030265808
1,8164,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.5892857313156128
2,8429,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.4642857015132904
3,7931,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.1785714328289032
4,6206,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.4464285671710968
5,8463,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.4107142984867096
6,8405,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.4464285671710968
7,7909,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.0714285746216774
8,8453,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.4107142984867096
9,8485,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.4821428656578064
10,6196,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.375
11,7944,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.75
12,8533,3,219,ksas_m5_p18_i,P18,i,5,5,True,0.375
1,8164,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.4107142984867096
2,8429,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.4642857015132904
3,7931,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.0714285746216774
4,6206,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.375
5,8463,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.5357142686843872
6,8405,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.5357142686843872
7,7909,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.125
8,8453,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.5535714030265808
9,8485,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.5714285969734192
10,6196,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.2678571343421936
11,7944,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.8571428656578064
12,8533,3,220,ksas_m5_p19_d,P19,d,5,5,True,0.5535714030265808
1,8164,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.4821428656578064
2,8429,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.4464285671710968
3,7931,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.0535714291036129
4,6206,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.4464285671710968
5,8463,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.5178571343421936
6,8405,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.5178571343421936
7,7909,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.1785714328289032
8,8453,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.5535714030265808
9,8485,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.4285714328289032
10,6196,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.3392857015132904
11,7944,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.7142857313156128
12,8533,3,221,ksas_m5_p19_i,P19,i,5,5,True,0.5535714030265808
1,8164,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.4464285671710968
2,8429,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.5178571343421936
3,7931,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.2142857164144516
4,6206,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.3928571343421936
5,8463,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.5178571343421936
6,8405,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.6071428656578064
7,7909,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.1785714328289032
8,8453,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.4642857015132904
9,8485,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.5535714030265808
10,6196,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.3928571343421936
11,7944,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.6964285969734192
12,8533,3,230,ksas_m5_p05_d,P05,d,5,5,True,0.4285714328289032
1,8164,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.4464285671710968
2,8429,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.375
3,7931,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.25
4,6206,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.3928571343421936
5,8463,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.4464285671710968
6,8405,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.6071428656578064
7,7909,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.0357142873108387
8,8453,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.3928571343421936
9,8485,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.3928571343421936
10,6196,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.3035714328289032
11,7944,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.6607142686843872
12,8533,3,231,ksas_m5_p05_i,P05,i,5,5,True,0.4285714328289032
1,8164,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
2,8429,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
3,7931,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.1071428582072258
4,6206,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.1785714328289032
5,8463,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
6,8405,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
7,7909,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
8,8453,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
9,8485,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
10,6196,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0892857164144516
11,7944,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.6071428656578064
12,8533,4,16,ksas_m0_p17_d,P17,d,0,0,True,0.0
1,8164,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
2,8429,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0535714291036129
3,7931,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
4,6206,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
5,8463,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
6,8405,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
7,7909,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
8,8453,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
9,8485,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
10,6196,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
11,7944,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.3035714328289032
12,8533,4,17,ksas_m0_p17_i,P17,i,0,0,True,0.0
1,8164,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0357142873108387
2,8429,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0535714291036129
3,7931,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
4,6206,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.01785714365541935
5,8463,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
6,8405,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
7,7909,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
8,8453,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
9,8485,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
10,6196,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0
11,7944,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.4285714328289032
12,8533,4,26,ksas_m0_p03_d,P03,d,0,0,True,0.0357142873108387
1,8164,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
2,8429,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
3,7931,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.1785714328289032
4,6206,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0714285746216774
5,8463,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
6,8405,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
7,7909,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
8,8453,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
9,8485,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
10,6196,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0714285746216774
11,7944,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
12,8533,4,27,ksas_m0_p03_i,P03,i,0,0,True,0.0
1,8164,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
2,8429,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
3,7931,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
4,6206,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
5,8463,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
6,8405,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
7,7909,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
8,8453,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
9,8485,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
10,6196,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
11,7944,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.1607142835855484
12,8533,4,34,ksas_m0_p07_d,P07,d,0,0,True,0.0
1,8164,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
2,8429,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
3,7931,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
4,6206,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
5,8463,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
6,8405,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
7,7909,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
8,8453,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
9,8485,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
10,6196,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
11,7944,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.4285714328289032
12,8533,4,35,ksas_m0_p07_i,P07,i,0,0,True,0.0
1,8164,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0
2,8429,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.1607142835855484
3,7931,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.1964285671710968
4,6206,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.375
5,8463,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0
6,8405,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0
7,7909,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0357142873108387
8,8453,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0
9,8485,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0
10,6196,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.2321428507566452
11,7944,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.6071428656578064
12,8533,4,38,ksas_m0_p09_d,P09,d,0,0,True,0.0
1,8164,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.0
2,8429,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.1607142835855484
3,7931,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.1607142835855484
4,6206,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.3571428656578064
5,8463,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.0
6,8405,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.0
7,7909,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.1071428582072258
8,8453,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.0
9,8485,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.0714285746216774
10,6196,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.1785714328289032
11,7944,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.5892857313156128
12,8533,4,39,ksas_m0_p09_i,P09,i,0,0,True,0.1071428582072258
1,8164,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.5535714030265808
2,8429,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.6071428656578064
3,7931,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.4642857015132904
4,6206,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.4107142984867096
5,8463,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.375
6,8405,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.4285714328289032
7,7909,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.3214285671710968
8,8453,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.3214285671710968
9,8485,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.5178571343421936
10,6196,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.3035714328289032
11,7944,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.4642857015132904
12,8533,4,56,ksas_m1_p17_d,P17,d,1,1,True,0.4107142984867096
1,8164,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.4285714328289032
2,8429,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.5535714030265808
3,7931,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.5
4,6206,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.4464285671710968
5,8463,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.5357142686843872
6,8405,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.4464285671710968
7,7909,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.2857142984867096
8,8453,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.4642857015132904
9,8485,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.4821428656578064
10,6196,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.4464285671710968
11,7944,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.375
12,8533,4,57,ksas_m1_p17_i,P17,i,1,1,True,0.5714285969734192
1,8164,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.4285714328289032
2,8429,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.6607142686843872
3,7931,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.0
4,6206,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.0357142873108387
5,8463,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.5357142686843872
6,8405,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.4107142984867096
7,7909,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.0
8,8453,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.5535714030265808
9,8485,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.5357142686843872
10,6196,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.0
11,7944,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.5
12,8533,4,66,ksas_m1_p03_d,P03,d,1,1,True,0.4464285671710968
1,8164,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.4642857015132904
2,8429,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.5357142686843872
3,7931,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.3928571343421936
4,6206,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.4285714328289032
5,8463,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.6071428656578064
6,8405,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.5178571343421936
7,7909,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.5
8,8453,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.6071428656578064
9,8485,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.5
10,6196,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.4285714328289032
11,7944,4,67,ksas_m1_p03_i,P03,i,1,1,True,0.25
